index,country_fullname,podcast_id,im_name_label,summary_label,summary_label_en_cleaned,link_attributes_href,feedurl,artwork,summary_label_en_cleaned_brief,hover_text,x,y
86,France,1016823985,Les Grandes traversées,Des portraits documentaires de personnalités singulières. Du lundi au vendredi de 9h à 11h.,Documentary portraits of singular personalities. Monday to Friday from 9am to 11am.,https://podcasts.apple.com/fr/podcast/les-grandes-travers%C3%A9es/id1016823985?uo=2,http://radiofrance-podcast.net/podcast09/rss_14373.xml,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/df/92/94/df929488-1eb2-b2c3-0af6-0ec30aa5ceaf/source/600x600bb.jpg,Documentary portraits of singular personalities.<br>Monday to Friday from 9am to 11am. ...,Les Grandes traversées<br>Documentary portraits of singular personalities.<br>Monday to Friday from 9am to 11am. ...,-10.079753,11.146048
87,France,1233992877,Vlan!,"Vlan, c'est un podcast pour mieux comprendre notre société sans blabla ou prise de tête. Vlan, c'est une discussion entre Grégory Pouy et une personne éclairée et passionnée - Chercheur, anthropologue, journaliste... avec autant que possible un angle positif. Tous les mardi, recevez un nouvel épisode court pour comprendre les grands mouvements du moment","Vlan is a podcast to better understand our moving society. Vlan is a discussion between Grégory Pouy and an enlightened and passionate person - researcher, anthropologist, journalist, marketers ... Every Tuesday, receive a new short episode to better understand the evolution of society, understand the great movements from the moment",https://podcasts.apple.com/fr/podcast/vlan/id1233992877?uo=2,https://feed.pippa.io/public/shows/vlan,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/22/38/46/223846f3-a754-575f-3c95-209aa6b21d48/source/600x600bb.jpg,"Vlan is a podcast to better understand our moving<br>society. Vlan is a discussion between Grégory Pouy<br>and an enlightened and passionate person -<br>researcher, anthropologist, journalist, marketers<br>... Every Tuesday, receive a new short episode to<br>better understand the evolution of society,<br>understand the great movements from the moment ...","Vlan!<br>Vlan is a podcast to better understand our moving<br>society. Vlan is a discussion between Grégory Pouy<br>and an enlightened and passionate person -<br>researcher, anthropologist, journalist, marketers<br>... Every Tuesday, receive a new short episode to<br>better understand the evolution of society,<br>understand the great movements from the moment ...",11.870527,-11.629138
88,France,1395432035,Regard,"Découvrez Regard, un podcast de Birchbox qui tisse le fil passionnant de la beauté des femmes. Tous les quinze jours découvrez une nouvelle personnalité qui explore le regard que l'on porte sur soi, celui que l'on imagine que les autres portent, celui que l'on aimerait porter sur les autres… D'anecdotes légères en histoires poignantes, Regard nous dévoile des moments de vie dans lesquels chaque femme pourra se reconnaître. Un podcast Birchbox produit par Louie Creative Présentation: Caroline Langlois Musique: Benjamin Grossmann Mix: Jean-Baptiste Aubonnet Coordination: Cyrielle Bedu","Birchbox launches Regard, a podcast that weaves the exciting thread of women's beauty. Every Tuesday, discover a new personality that explores the way we look at ourselves, the one we imagine that others wear, the one we would like to wear on others ... Light anecdotes in poignant stories, Regard reveals us moments of life in which each woman will be able to recognize herself. A Birchbox podcast produced by Louie Creative Presentation: Clémence Cousteau Editing: Hanna Taieb Music: Benjamin Grossman Mix: Jean-Baptiste Aubonnet",https://podcasts.apple.com/fr/podcast/regard/id1395432035?uo=2,https://feed.pippa.io/public/shows/5b17feb80071391c2b9dd2a8,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/1a/cf/b4/1acfb494-60ce-0d6d-771d-d7896a00d446/source/600x600bb.jpg,"Birchbox launches Regard, a podcast that weaves<br>the exciting thread of women's beauty. Every<br>Tuesday, discover a new personality that explores<br>the way we look at ourselves, the one we imagine<br>that others wear, the one we would like to wear on<br>others ... Light anecdotes in poignant stories,<br>Regard reveals us moments of life in which each<br>woman will be able to recognize herself. ...","Regard<br>Birchbox launches Regard, a podcast that weaves<br>the exciting thread of women's beauty. Every<br>Tuesday, discover a new personality that explores<br>the way we look at ourselves, the one we imagine<br>that others wear, the one we would like to wear on<br>others ... Light anecdotes in poignant stories,<br>Regard reveals us moments of life in which each<br>woman will be able to recognize herself. ...",-8.53593,3.6745656
89,France,1465110916,Les Françaises au lit,"Que font les Françaises au lit ? Comment vivent-elles leurs désirs ? Comment arrivent-elles à l'orgasme ? La sexualité est-elle toujours un sujet tabou ? Elles s'appellent Iris, Danielle ou Audrey, elles ont entre 20 et 79 ans, vivent à Rennes, Lyon ou en région parisienne et elles ont accepté de se confier sur leur vie sexuelle. Masturbation, fantasmes ou pornographie, dans ce podcast, une dizaine de femmes témoignent. Une prise de parole décomplexée et commentée par des expertes, qui permet de lever le voile sur les idées reçues en matière de sexualité féminine. Les Françaises au lit est un podcast RTL Originals adapté d'un programme Téva . Direction : Antoine Daccord . Production : Alice Boryczka . Rédaction en chef : Virginie Hénaff . Journaliste : Arièle Bonte . Développement : Alix de Goldschmidt .","What do French women do in bed? How do they live their desires? How do they arrive at orgasm? Is sexuality always a taboo subject? They are called Iris, Danielle or Audrey, they are between 20 and 79 years old, live in Rennes, Lyon or in the Paris region and they have agreed to confide in their sex life. Masturbation, fantasies or pornography, in this podcast, a dozen women testify. An uninhibited and commented speech by experts, which allows to lift the veil on the ideas received about feminine sexuality. The French in bed is a RTL Originals podcast adapted from a Teva program. Direction : Antoine Daccord . Production : Alice Boryczka . Rédaction en chef : Virginie Hénaff . Journalist: Arièle Bonte. Development: Alix de Goldschmidt.",https://podcasts.apple.com/fr/podcast/les-fran%C3%A7aises-au-lit/id1465110916?uo=2,https://www.rtl.fr/podcast/les-francaises-au-lit.xml,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/24/bc/dc/24bcdc34-a3d7-e7da-046b-d64e236467ee/source/600x600bb.jpg,"What do French women do in bed? How do they live<br>their desires? How do they arrive at orgasm? Is<br>sexuality always a taboo subject? They are called<br>Iris, Danielle or Audrey, they are between 20 and<br>79 years old, live in Rennes, Lyon or in the Paris<br>region and they have agreed to confide in their<br>sex life. ...","Les Françaises au lit<br>What do French women do in bed? How do they live<br>their desires? How do they arrive at orgasm? Is<br>sexuality always a taboo subject? They are called<br>Iris, Danielle or Audrey, they are between 20 and<br>79 years old, live in Rennes, Lyon or in the Paris<br>region and they have agreed to confide in their<br>sex life. ...",1.9944452,3.5638952
90,France,1461784806,1000 Degrés,"Pendant plusieurs mois, les journalistes Adèle Humbert et Emilie Denètre ont travaillé sur une vieille affaire judiciaire. En 1994, un colis piégé explose devant l'entreprise Medilens, une petite société de fabrication de lentilles de contact située près de Toulouse. 1000 Degrés est la première investigation narrative française.","For several months, journalists Adèle Humbert and Emilie Denètre worked on an old court case. In 1994, a parcel bomb explodes in front of Medilens, a small contact lens manufacturing company near Toulouse. 1000 Degrees is the first French narrative investigation.",https://podcasts.apple.com/fr/podcast/1000-degr%C3%A9s/id1461784806?uo=2,https://rss.acast.com/1000degres,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/b6/2e/47/b62e4725-32ac-f9d2-17cd-b318734a823a/source/600x600bb.jpg,"For several months, journalists Adèle Humbert and<br>Emilie Denètre worked on an old court case. In<br>1994, a parcel bomb explodes in front of Medilens,<br>a small contact lens manufacturing company near<br>Toulouse. ...","1000 Degrés<br>For several months, journalists Adèle Humbert and<br>Emilie Denètre worked on an old court case. In<br>1994, a parcel bomb explodes in front of Medilens,<br>a small contact lens manufacturing company near<br>Toulouse. ...",2.6193671,21.100784
91,France,1438764662,YESSS,"Un podcast de warriors. Chaque jour, les femmes sont confrontées à des barrières qui les empêchent de mener leurs vies comme elles l'entendent. YESSS revient sur les victoires de femmes ordinaires contre les injonctions et violences sexistes. Tous les mois, avec @anaisbourdet , @ZazeM , @Margaidq Création musicale : Matthieu Pernaud (www.matthieupernaud.net)","A podcast of warriors. Every day, women face barriers that prevent them from leading their lives as they see fit. YESSS discusses the victories of ordinary women against sexist injunctions and violence. Every month, with @anaisbourdet, @ZazeM, @Margaidq Musical creation: Matthieu Pernaud (www.matthieupernaud.net)",https://podcasts.apple.com/fr/podcast/yesss/id1438764662?uo=2,https://feed.ausha.co/oZRYsNNKY3ko,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/4a/1f/2e/4a1f2e31-c2bb-9f7c-0dd2-119b809d228a/source/600x600bb.jpg,"A podcast of warriors. Every day, women face<br>barriers that prevent them from leading their<br>lives as they see fit. YESSS discusses the<br>victories of ordinary women against sexist<br>injunctions and violence. ...","YESSS<br>A podcast of warriors. Every day, women face<br>barriers that prevent them from leading their<br>lives as they see fit. YESSS discusses the<br>victories of ordinary women against sexist<br>injunctions and violence. ...",-10.422947,2.3091218
92,France,1295839044,Quoi de Meuf,"Une conversation générationnelle et intersectionnelle sur la pop culture. Aux commandes : Clémentine Gallot co-créatrice de la newsletter du même nom. Une discussion déjantée et sans tabou, où l'on prendra Beyoncé très au sérieux.","A generational and intersectional conversation about pop culture. At the controls: Clémentine Gallot co-creator of the newsletter of the same name. A crazy discussion and without taboo, where we will take Beyoncé very seriously.",https://podcasts.apple.com/fr/podcast/quoi-de-meuf/id1295839044?uo=2,https://rss.art19.com/quoi-de-meuf,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/52/25/56/52255641-0029-e428-ec87-576602182fd0/source/600x600bb.jpg,"A generational and intersectional conversation<br>about pop culture. At the controls: Clémentine<br>Gallot co-creator of the newsletter of the same<br>name. A crazy discussion and without taboo, where<br>we will take Beyoncé very seriously. ...","Quoi de Meuf<br>A generational and intersectional conversation<br>about pop culture. At the controls: Clémentine<br>Gallot co-creator of the newsletter of the same<br>name. A crazy discussion and without taboo, where<br>we will take Beyoncé very seriously. ...",-11.171064,3.9198205
93,France,1435185863,Kiffe ta race,"Pourquoi le mot « race » est-il tabou ? Qu'en est-il quand on est, à la fois, victime de discriminations raciales et sexuelles ? Comment assumer son identité plurielle ? Un mardi sur deux, Rokhaya Diallo et Grace Ly reçoivent un·e invité·e pour explorer les questions raciales sur le mode de la conversation et du vécu. Kiffe ta race est un podcast de Binge Audio.","A podcast to explore all racial issues about how to talk and live, by Rokhaya Diallo and Grace Ly. Un podcast de Binge Audio.",https://podcasts.apple.com/fr/podcast/kiffe-ta-race/id1435185863?uo=2,https://feed.pippa.io/public/shows/5b8ea1614b6033401bd43d87,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/a4/9b/80/a49b8043-358f-eacc-519a-0ea88f092679/source/600x600bb.jpg,"A podcast to explore all racial issues about how<br>to talk and live, by Rokhaya Diallo and Grace Ly.<br>Un podcast de Binge Audio. ...","Kiffe ta race<br>A podcast to explore all racial issues about how<br>to talk and live, by Rokhaya Diallo and Grace Ly.<br>Un podcast de Binge Audio. ...",0.89000344,4.896409
94,France,1468289056,Fait D'hier,"Chaque mois, Femme Actuelle Senior vous replonge dans une affaire qui a défrayé la chronique. Procès de Bobigny, Affaire Omar Raddad, Disparition du navigateur Alain Colas... Revivez les événements comme si vous y étiez et découvrez le fin mot de l'histoire. Place à l'aventure et aux frissons.","Every month, Senior Current Woman takes you back to a story that has hit the headlines. Bobigny's trial, Omar Raddad case, disappearance of the browser Alain Colas ... Relive the events as if you were there and discover the end of the story. Place to adventure and chills.",https://podcasts.apple.com/fr/podcast/fait-dhier/id1468289056?uo=2,https://feed.pippa.io/public/shows/5d0233acb2f3eed64f443d87,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/2e/4c/f7/2e4cf7db-a35c-eb7d-7d55-c27bc477120b/source/600x600bb.jpg,"Every month, Senior Current Woman takes you back<br>to a story that has hit the headlines. Bobigny's<br>trial, Omar Raddad case, disappearance of the<br>browser Alain Colas ... Relive the events as if<br>you were there and discover the end of the story.<br>...","Fait D'hier<br>Every month, Senior Current Woman takes you back<br>to a story that has hit the headlines. Bobigny's<br>trial, Omar Raddad case, disappearance of the<br>browser Alain Colas ... Relive the events as if<br>you were there and discover the end of the story.<br>...",0.86966515,20.573534
95,France,1354438846,Entre,"Justine a 11 ans et entre en 6ème. Tous les mercredis, elle raconte sa sortie de l'enfance, des doudous aux blagues de YouTubeurs, de sa peur du noir à ses rêves d'après bac. Chaque semaine, dans Entre, écoutez son récit de cette année où tout commence. Un podcast de Charlotte Pudlowski.","Justine is 11 years old and enters 6th grade. Every Wednesday, she talks about her coming out of childhood, from comics to YouTubeurs jokes, from her fear of the darkness to her post-bachelor dreams. Every week, in Entre, listen to her story of this year when it all starts. A podcast by Charlotte Pudlowski.",https://podcasts.apple.com/fr/podcast/entre/id1354438846?uo=2,https://rss.acast.com/entre,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/99/48/a0/9948a03c-5d08-d698-b9b0-3bc4bd8104b6/source/600x600bb.jpg,"Justine is 11 years old and enters 6th grade.<br>Every Wednesday, she talks about her coming out of<br>childhood, from comics to YouTubeurs jokes, from<br>her fear of the darkness to her post-bachelor<br>dreams. ...","Entre<br>Justine is 11 years old and enters 6th grade.<br>Every Wednesday, she talks about her coming out of<br>childhood, from comics to YouTubeurs jokes, from<br>her fear of the darkness to her post-bachelor<br>dreams. ...",5.9164667,-1.8271102
210,Mexico,1368017834,TED en Español,"¿Cuál es la relación entre el amor y las matemáticas? ¿Cómo construye su identidad un inmigrante? ¿Nos reemplazará la inteligencia artificial en nuestros trabajos? ¿Pueden los emprendedores mejorar la educación y la salud de todos? En el podcast de TED en Español te invitamos a hacernos este tipo de preguntas, a escuchar ideas provocadoras y a desarrollar nuevas maneras de pensar. Cada semana escucharemos una charla TED de los principales líderes y creadores del mundo. Con la guía de Gerry Garbulsky, el curador de TED en Español, exploramos el universo de ideas en nuestro idioma. Un podcast de TED en colaboración con Univision.","What is the relationship between love and mathematics? How does an immigrant build his or her identity? Will artificial intelligence replace us in our jobs? Can entrepreneurs improve education and the health of all? In the TED podcast in Spanish, we invite you to ask us these kinds of questions, to listen to provocative ideas and to develop new ways of thinking. Every week we will listen to a TED talk by the main leaders and creators of the world. With the guidance of Gerry Garbulsky, the curator of TED in Spanish, we explore the universe of ideas in our language. Un podcast de TED en colaboración con Univision.",https://podcasts.apple.com/mx/podcast/ted-en-espa%C3%B1ol/id1368017834?uo=2,https://feeds.feedburner.com/TEDenEspanol,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/b8/d2/8c/b8d28c65-5846-f86e-5bfa-a7f95f3d20a5/source/600x600bb.jpg,What is the relationship between love and<br>mathematics? How does an immigrant build his or<br>her identity? Will artificial intelligence replace<br>us in our jobs? ...,TED en Español<br>What is the relationship between love and<br>mathematics? How does an immigrant build his or<br>her identity? Will artificial intelligence replace<br>us in our jobs? ...,12.252954,-10.678375
211,Mexico,1416903369,Se Regalan Dudas,"Se Regalan Dudas nace de la infinita necesidad de cuestionarnos todo, todo lo que está a nuestro alrededor. ¿Por qué creemos lo que creemos? ¿Qué alternativas hay? ¿De dónde venimos y hacia dónde vamos? ¿Cómo tomar decisiones informadas? Coexistir para vivir más intensamente sin dejar de crecer. Tenemos tantas dudas que te las queremos regalar. Lety Sahagún y Ashley Frangie crearon este podcast para abrir un espacio donde invitan a expertos, amigos y gente que admiran, que sabe y no sabe de todo eso de lo que tendríamos que estar hablando.","They are regaled Doubts born of the infinite need to question everything, everything that is around us. Why do we believe what we believe? What alternatives are there? Where do we come from and where are we going? How to make informed decisions? Coexist to live more intensely without stopping growing. We have so many doubts that we want to give them to you. Lety Sahagún and Ashley Frangie created this podcast to open a space where they invite experts, friends and people who admire, who know and do not know all that we should be talking about.",https://podcasts.apple.com/mx/podcast/se-regalan-dudas/id1416903369?uo=2,http://feeds.soundcloud.com/users/soundcloud:users:481057560/sounds.rss,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/71/fe/d8/71fed814-aec3-fb81-b956-1fc8df2c6050/source/600x600bb.jpg,"They are regaled Doubts born of the infinite need<br>to question everything, everything that is around<br>us. Why do we believe what we believe? What<br>alternatives are there? ...","Se Regalan Dudas<br>They are regaled Doubts born of the infinite need<br>to question everything, everything that is around<br>us. Why do we believe what we believe? What<br>alternatives are there? ...",13.639449,-2.356893
212,Mexico,881688016,Diego Dreyfus,"Podcast sin filtros para cuestionarnos todo, filosofar, divertirnos y recordar que… ¡Te vas a morir!","Podcast without filters to question everything, philosophize, have fun and remember that ... You're going to die!",https://podcasts.apple.com/mx/podcast/diego-dreyfus/id881688016?uo=2,https://tevasamorir.podbean.com/feed.xml,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/52/82/83/528283d8-0b19-69e4-4845-66bed7a53727/source/600x600bb.jpg,"Podcast without filters to question everything,<br>philosophize, have fun and remember that ...<br>You're going to die! ...","Diego Dreyfus<br>Podcast without filters to question everything,<br>philosophize, have fun and remember that ...<br>You're going to die! ...",17.600492,-3.9315114
213,Mexico,1172443640,DEMENTES,"Conversaciones con personas que están cambiando la forma de hacer las cosas. Descubre una forma distinta de ver tu trabajo, relaciones y vida a través de sus historias, experiencias y consejos.","Conversations with people who are changing the way of doing things. Discover a different way of seeing your work, relationships and life through their stories, experiences and advice.",https://podcasts.apple.com/mx/podcast/dementes/id1172443640?uo=2,http://diegobarrazas.libsyn.com/rss,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/77/50/18/77501886-5567-d965-b029-fec1dfaf94e2/source/600x600bb.jpg,"Conversations with people who are changing the way<br>of doing things. Discover a different way of<br>seeing your work, relationships and life through<br>their stories, experiences and advice. ...","DEMENTES<br>Conversations with people who are changing the way<br>of doing things. Discover a different way of<br>seeing your work, relationships and life through<br>their stories, experiences and advice. ...",8.9532,-7.1275787
214,Mexico,1213148464,Historias perdidas,"Narradas por León Krauze, y basadas en sus libros y relatos radiofónicos, Historias perdidas es un recorrido por los grandes enigmas del mundo.","Narrated by León Krauze, and based on his books and radio stories, Lost Stories is a journey through the great enigmas of the world.",https://podcasts.apple.com/mx/podcast/historias-perdidas/id1213148464?uo=2,https://feed.pippa.io/public/shows/historiasperdidas,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/11/bc/72/11bc72a7-f8d5-dbf2-b049-1c9a3d3198db/source/600x600bb.jpg,"Narrated by León Krauze, and based on his books<br>and radio stories, Lost Stories is a journey<br>through the great enigmas of the world. ...","Historias perdidas<br>Narrated by León Krauze, and based on his books<br>and radio stories, Lost Stories is a journey<br>through the great enigmas of the world. ...",-9.427031,13.073852
215,Mexico,1236497073,Daniel Habif,"@DanielHabif es considerado uno de los mejores y más importantes conferencistas de habla hispana en el mundo Ha sido galardonado como el Speaker motivacional más influyente de América. Sus conferencias, videos, poesía y el movimiento #INQUEBRANTABLES ha cautivado a millones de personas en más de 120 ciudades y 20 países. Es un portavoz de la reconciliación humana, la empatía y la inspiración. Sus creaciones sociales de liderazgo como Rodéate de Gigantes, El Cartel del Bien e Inquebrantables están impactando profundamente en el levantamiento de nueva generación de líderes en el habla hispana.","@DanielHabif is considered one of the best and most important Spanish-speaking speakers in the world. He has been awarded as the most influential motivational speaker in America. His lectures, videos, poetry and the #INQUEBRANTABLES movement has captivated millions of people in more than 120 cities and 20 countries. He is a spokesperson for human reconciliation, empathy and inspiration. His social leadership creations such as Rodéate de Gigantes, El Cartel del Bien and Unbreakable are impacting profoundly on the rise of a new generation of leaders in Spanish speaking.",https://podcasts.apple.com/mx/podcast/daniel-habif/id1236497073?uo=2,https://danielhabif.podbean.com/feed.xml,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/80/1b/b9/801bb92a-f5ee-c711-a1f4-47f44e3da402/source/600x600bb.jpg,@DanielHabif is considered one of the best and<br>most important Spanish-speaking speakers in the<br>world. He has been awarded as the most influential<br>motivational speaker in America. ...,Daniel Habif<br>@DanielHabif is considered one of the best and<br>most important Spanish-speaking speakers in the<br>world. He has been awarded as the most influential<br>motivational speaker in America. ...,16.482054,-3.4610035
216,Mexico,1458529878,Lo Siento No Tengo Idea,Podcast Creado por Karen Avendaño y Mariana Melo donde no se juzga y se habla de todo,Podcast Created by Karen Avendaño and Mariana Melo where you do not judge and talk about everything,https://podcasts.apple.com/mx/podcast/lo-siento-no-tengo-idea/id1458529878?uo=2,https://feed.podbean.com/losientonotengoidea/feed.xml,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/25/f8/a6/25f8a6a4-a70e-7983-de52-d0b8a418c449/source/600x600bb.jpg,Podcast Created by Karen Avendaño and Mariana Melo<br>where you do not judge and talk about everything<br>...,Lo Siento No Tengo Idea<br>Podcast Created by Karen Avendaño and Mariana Melo<br>where you do not judge and talk about everything<br>...,12.72589,-2.2176862
217,Mexico,1043385432,Dos Nombres Comunes,"Un podcast con dos hombres en sus 30's y 40's, un estrella de rock y un padre de familia, un mexicano y un sueco conversando sobre la vida.","A podcast with two men in their 30's and 40's, a rock star and a family man, a Mexican and a Swede talking about life.",https://podcasts.apple.com/mx/podcast/dos-nombres-comunes/id1043385432?uo=2,https://dosnombrescomunes.com/feed/podcast/,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/46/63/e5/4663e5ce-d3fb-f278-093e-f4bed62abc0e/source/600x600bb.jpg,"A podcast with two men in their 30's and 40's, a<br>rock star and a family man, a Mexican and a Swede<br>talking about life. ...","Dos Nombres Comunes<br>A podcast with two men in their 30's and 40's, a<br>rock star and a family man, a Mexican and a Swede<br>talking about life. ...",3.8040106,-1.7929496
218,Mexico,1459881099,Nachito,"Soy Nachito Llantada, soñador nato, conferencista, optimista por elección, autor, atleta, empresario y vocalista de los Claxons. Sigue cada semana este nuevo proyecto en el que te voy a compartir experiencias; en donde la motivación nunca fue más divertida. Deja atrás el miedo y empieza hoy. Únete al movimiento más grande de soñadores profesionales. #NacimosSoñadores","I'm Nachito Llantada, born dreamer, lecturer, optimist by choice, author, athlete, entrepreneur and vocalist of the Claxons. Follow this new project every week in which I will share experiences; where the motivation was never more fun. Leave fear behind and start today. Join the largest movement of professional dreamers. # We were bornSoaadores",https://podcasts.apple.com/mx/podcast/nachito/id1459881099?uo=2,https://nachito.libsyn.com/rss,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/cc/57/85/cc5785fe-7d28-dc0a-c41c-a6fe83c60ce9/source/600x600bb.jpg,"I'm Nachito Llantada, born dreamer, lecturer,<br>optimist by choice, author, athlete, entrepreneur<br>and vocalist of the Claxons. Follow this new<br>project every week in which I will share<br>experiences; where the motivation was never more<br>fun. ...","Nachito<br>I'm Nachito Llantada, born dreamer, lecturer,<br>optimist by choice, author, athlete, entrepreneur<br>and vocalist of the Claxons. Follow this new<br>project every week in which I will share<br>experiences; where the motivation was never more<br>fun. ...",7.751855,-6.384084
219,Mexico,1450858380,Cracks Podcast con Oso Trava,"Cracks es un podcast de entrevistas con enfoque de negocios y mentalidad que le enseñara a cualquiera que aspire a la grandeza los hábitos y trucos que usan los mejores en deportes, negocios, tecnología y medios para lograr el éxito. El podcast es presentado por Oso Trava, emprendedor y fundador de InstaFit, quien ha sido nombrado emprendedor del año por la revista Expansión en 2010 y 2018 e incluido entre las 30 promesas de los negocios de Forbes en 2019. Oso va profundo con la urgencia de alguien que quiere aplicar lo que aprende inmediatamente a su vida, lo que hace al programa energético, divertido y súper útil.","Cracks is a podcast of interviews with a business focus and mentality that will teach anyone who aspires to greatness the habits and tricks that are used by the best in sports, business, technology and means to achieve success. The podcast is presented by Oso Trava, an entrepreneur and founder of InstaFit, who has been named entrepreneur of the year by Expansión magazine in 2010 and 2018 and included among the 30 promises of the Forbes business in 2019. Bear goes deep with the urgency of someone who wants to apply what he learns immediately to his life, which makes the program energetic, fun and super useful.",https://podcasts.apple.com/mx/podcast/cracks-podcast-con-oso-trava/id1450858380?uo=2,https://cracks.libsyn.com/rss,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/42/93/fd/4293fdbe-8056-15b1-3fc0-b785de05fa2e/source/600x600bb.jpg,"Cracks is a podcast of interviews with a business<br>focus and mentality that will teach anyone who<br>aspires to greatness the habits and tricks that<br>are used by the best in sports, business,<br>technology and means to achieve success. ...","Cracks Podcast con Oso Trava<br>Cracks is a podcast of interviews with a business<br>focus and mentality that will teach anyone who<br>aspires to greatness the habits and tricks that<br>are used by the best in sports, business,<br>technology and means to achieve success. ...",-3.363985,3.1984832
220,Mexico,278981407,Stuff You Should Know,"If you've ever wanted to know about champagne, satanism, the Stonewall Uprising, chaos theory, LSD, El Nino, true crime and Rosa Parks then look no further. Josh and Chuck have you covered.","If you've ever wanted to know about champagne, satanism, the Stonewall Uprising, chaos theory, LSD, El Nino, true crime and Rosa Parks then look no further. Josh and Chuck have you covered.",https://podcasts.apple.com/mx/podcast/stuff-you-should-know/id278981407?uo=2,https://feeds.megaphone.fm/stuffyoushouldknow,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/88/c5/f9/88c5f9f6-1342-99dd-2521-bc881d92790b/source/600x600bb.jpg,"If you've ever wanted to know about champagne,<br>satanism, the Stonewall Uprising, chaos theory,<br>LSD, El Nino, true crime and Rosa Parks then look<br>no further. ...","Stuff You Should Know<br>If you've ever wanted to know about champagne,<br>satanism, the Stonewall Uprising, chaos theory,<br>LSD, El Nino, true crime and Rosa Parks then look<br>no further. ...",3.32855,-6.8897147
221,Mexico,354668519,Freakonomics Radio,"Discover the hidden side of everything with Stephen J. Dubner, co-author of the Freakonomics books. Each week, Freakonomics Radio tells you things you always thought you knew (but didn't) and things you never thought you wanted to know (but do) - from the economics of sleep to how to become great at just about anything. Dubner speaks with Nobel laureates and provocateurs, intellectuals and entrepreneurs, and various other underachievers. Special features include series like ""The Secret Life of a C.E.O."" as well as a live game show, ""Tell Me Something I Don't Know.""","Discover the hidden side of everything with Stephen J. Dubner, co-author of the Freakonomics books. Each week, Freakonomics Radio tells you things you always thought you knew (but didn't) and things you never thought you wanted to know (but do) - from the economics of sleep to how to become great at just about anything. Dubner speaks with Nobel laureates and provocateurs, intellectuals and entrepreneurs, and various other underachievers. Special features include series like ""The Secret Life of a C.E.O."" as well as a live game show, ""Tell Me Something I Don't Know.""",https://podcasts.apple.com/mx/podcast/freakonomics-radio/id354668519?uo=2,https://rss.art19.com/freakonomics-radio,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/8e/5f/f3/8e5ff38a-4281-c4d1-134f-b5ddf19cbcea/source/600x600bb.jpg,"Discover the hidden side of everything with<br>Stephen J. Dubner, co-author of the Freakonomics<br>books. Each week, Freakonomics Radio tells you<br>things you always thought you knew (but didn't)<br>and things you never thought you wanted to know<br>(but do) - from the economics of sleep to how to<br>become great at just about anything. ...","Freakonomics Radio<br>Discover the hidden side of everything with<br>Stephen J. Dubner, co-author of the Freakonomics<br>books. Each week, Freakonomics Radio tells you<br>things you always thought you knew (but didn't)<br>and things you never thought you wanted to know<br>(but do) - from the economics of sleep to how to<br>become great at just about anything. ...",5.143956,-8.509718
